,sza,grain_size,algae,lwc,bc,dust,maes
070823_SNOWTEST1,38.4000001847744,393.634629165455,13579.198378092164,0.1022094073564472,21.017368363391803,9622.544363202587,0.009945388
070823_SNOWTEST2,38.09999994933605,415.1994172665967,19155.60494725724,0.1036743218838231,244.16749095043937,154.3042514711264,0.0066570127
070823_SNOWTEST3,38.99999991059303,439.2475411909441,19666.629488763865,0.0986381197141704,69.56642062033735,1429.4213609943888,0.0069120293
070823_SNOWTEST4,40.60000017285347,410.5117536254917,14322.31694253989,0.0830787091469893,7.0944117677988014,5378.417103521665,0.01507559
070823_SNOWTEST5,42.19999969005585,506.2250711674716,19223.617393563494,0.0880122633444438,27.501730529185803,60530.10858585568,0.007035655
070823_SNOWTEST6,44.39999967813492,434.1179754648064,47085.99388772176,0.0778375791823357,149.4578296206891,83202.86280380178,0.007464397
070823_SNOWTEST7,46.20000034570694,489.51886263081593,74111.57715219857,0.0780835660801018,118.93944893982956,36244.666130726335,0.006908045
070823_SNOWTEST8,49.000000059604645,499.7324476348014,60825.147203463865,0.0712547328548597,11.873069474695502,55424.66842559199,0.00738734
070823_SNOWTEST9,55.39999961853028,887.4487298446729,452.86240364285936,0.0946777517389415,405.2098205772905,3802.0231241276847,0.009408723
070923_SNOW10,48.69999945163727,802.1580216811184,12605.170163960678,0.0819446252749953,11.749084181369506,4592.126842461063,0.008873628
070923_SNOW1,38.20000015199184,576.210931912983,36940.98343442561,0.0979168079286591,281.18481817165485,484.38158556253086,0.007182569
070923_SNOW2,38.29999998211861,803.7680467692118,16440.242119837036,0.0830268497662471,2.5823782838247906,814.4028352513991,0.0073248046
070923_SNOW3,38.50000001490116,963.333758028772,17.801562660233213,0.0740996603707449,123.59915229011098,358.9964530290991,0.008565455
070923_SNOW4,38.99999991059303,769.5527379932145,31124.48192067741,0.0861715999739892,63.71429551391424,369.4923829513466,0.00713018
070923_SNOW5,39.899999871850014,610.5439077901567,16314.377556345264,0.0899913368840453,10.704055160913756,5855.976108783725,0.00904641
070923_SNOW6,41.1999998986721,472.4988080241159,52135.539027692364,0.1068177057812091,435.8672437442754,8757.029447608762,0.0072068903
070923_SNOW7,42.90000036358833,475.46315116938246,30573.374360075188,0.1026263968121899,28.966072647547488,23141.347787829567,0.007697125
070923_SNOW8,44.49999988079071,560.705251949903,10342.628906630393,0.1086466098645406,33.934058870580834,87.19901114339369,0.007840952
070923_SNOW9,46.20000034570694,618.5547417324269,29469.24143478109,0.1050844385135307,249.5231418550223,8218.113890117735,0.0072253817
071123_SNOW10,50.000000596046455,609.6745748650278,35092.495733335294,0.0802455319329765,0.1195479517537351,413.1883289640097,0.007017573
071123_SNOW1,50.000000596046455,682.433081560251,31003.017386021347,0.068489094977954,26.39637229725735,267.5542243827461,0.006942603
071123_SNOW2,50.000000596046455,616.0681846952406,38390.76868531341,0.0703338468885748,139.97809078407704,530.7603781291848,0.0074058683
071123_SNOW3,50.000000596046455,602.5020922325759,44588.250812043785,0.0777019536339945,79.80837310554438,436.2187654213228,0.0070605422
071123_SNOW4,50.000000596046455,610.291022754512,60627.37118515305,0.0755800524944749,64.21411659048277,493.7161850809248,0.007224794
071123_SNOW5,50.000000596046455,509.0196227263336,28654.108334071847,0.0732201810011869,8.222588184137974,5946.443220854678,0.009139459
071123_SNOW6,50.000000596046455,617.8683671600363,30450.87821004021,0.080701444668945,48.04799270377019,391.817472980258,0.0066158827
071123_SNOW7,50.000000596046455,624.7573647028438,5603.887308387444,0.0767346971691303,10.068788462426996,4113.465168079434,0.009940544
071123_SNOW8,50.000000596046455,650.4631412310978,10808.570184768168,0.0915067065740531,5.703395427046663,1185.159624496009,0.008386039
071123_SNOW9,50.000000596046455,619.0501250905762,61306.15338778663,0.0890890193303171,317.66860982539305,225.4449030834802,0.006619136
071323_SNOW10,50.000000596046455,544.6316055404882,35560.31173991136,0.101192552946331,223.4114674112318,257.2662110457185,0.0062292926
071323_SNOW11,50.000000596046455,414.7388446940009,29127.606467501835,0.0814412500220198,15.200306037855608,10841.579182627684,0.012562019
071323_SNOW12,50.000000596046455,502.1467750584188,20239.181927731104,0.0861852594846028,2.277467174079123,1656.9547367842024,0.0068509504
071323_SNOW13,50.000000596046455,520.5962441610152,18454.43439831828,0.0911558980865747,3.727555987061829,3178.5828321555773,0.006780569
071323_SNOW1,50.000000596046455,637.037110778026,32698.410423069072,0.0788170673999347,11.260861660671685,217.60320757204204,0.007249251
071323_SNOW2,50.000000596046455,624.2751773788281,27433.723151010952,0.0773262714228549,11.959875781757871,7135.565553019515,0.008410551
071323_SNOW3,50.000000596046455,609.122028181944,13130.743734792972,0.0802935119260244,33.38140340578014,17506.37213931377,0.01387585
071323_SNOW4,50.000000596046455,523.7520866490737,14534.628171961269,0.0753039121806733,30.892964174590748,21806.830712993906,0.01395223
071323_SNOW5,50.000000596046455,502.8274933264055,11054.191558016726,0.0809691536049965,38.04875870258277,22592.31728731061,0.013704654
071323_SNOW6,50.000000596046455,479.767212477867,23958.24053225596,0.0925462111335063,1.0397020258716845,10081.214428207708,0.0068406137
071323_SNOW7,50.000000596046455,412.0322103693609,26494.144154886628,0.1062815431386676,37.96306414672115,153.09383362442978,0.0070842146
071323_SNOW8,50.000000596046455,456.1750819101962,20827.44366437985,0.1001051089485309,5.640248740916781,3714.0231317091234,0.007973965
071323_SNOW9,50.000000596046455,551.8703079909862,19769.948694136947,0.1008462377550419,128.42347031853774,296.6727165589789,0.006416553
071423_SNOW10,41.8000003695488,554.6988511313816,76968.84148043145,0.0949738985871505,836.8928457245277,31682.81313977278,0.009228615
071423_SNOW11,42.10000023245812,480.4092083065773,24151.303884133496,0.0974219907692153,338.0399689554681,160.0446550253219,0.007842065
071423_SNOW12,42.29999989271164,450.3472116287302,53653.21878272074,0.0944433453566703,709.2681958071917,115032.75135639978,0.009064212
071423_SNOW13,42.80000016093254,424.0572431247882,102574.30663393364,0.0912057259511113,335.3636474169349,276671.6615610582,0.008334444
071423_SNOW14,43.69999974966049,522.6099933514976,2404.6749691782074,0.092915776639978,403.3974877301424,421.2614226376394,0.0076360973
071423_SNOW15,43.69999974966049,397.8643711676541,44048.678717122086,0.090641292051595,20.849690325974134,160512.75430731973,0.0066070613
071423_SNOW16,44.20000001788139,414.5373493003543,12439.276518481483,0.0950851721456908,286.3428960829783,181903.44693411604,0.00661188
071423_SNOW17,45.19999980926514,433.3637802105304,10123.106567038096,0.0963992986162754,355.0356011080073,179915.79808040385,0.007072346
071423_SNOW18,46.20000034570694,380.0196377045049,10543.56557762658,0.0939534169552365,100.15986137107258,143137.88331114955,0.006900737
071423_SNOW19,46.80000007152557,627.1807822276015,8926.840597804849,0.0877579348449868,316.1935693696207,125136.66288899264,0.006132334
071423_SNOW1,38.90000008046627,437.4654867205919,61106.17664402641,0.0954105386374454,435.9712324942817,465162.715554226,0.0065140747
071423_SNOW20,48.09999972581864,409.18142712008034,20101.404086666887,0.0908021045116279,0.9046834476537088,180233.53760520736,0.0072740642
071423_SNOW22,50.399999916553504,618.6768167745992,9289.897597788897,0.0950454670122475,190.17326262528343,56215.13425020379,0.007948469
071423_SNOW23,51.79999977350236,746.4871429514255,98609.72666055136,0.109526935360422,515.6423303607454,176906.16282125775,0.006441686
071423_SNOW24,52.39999949932099,727.266724469236,145947.80375764432,0.092262897438042,69.9911210374037,790313.6911096099,0.0077557866
071423_SNOW25,53.4000000357628,573.1944172189186,47359.99691815792,0.0883183621522048,1.0545557657935665,836802.2111405043,0.0065835076
071423_SNOW26,53.79999935626984,686.040826470273,125925.81793215976,0.1005707336825026,361.2094509478503,628949.217810519,0.00598015
071423_SNOW27,54.90000009536744,609.7964982780705,36641.07584253153,0.0899431968042544,2.5034746577187224,117746.9546949012,0.007017268
071423_SNOW28,58.19999933242799,820.5860792276336,67842.44877532835,0.0977979459850939,1002.8723549116552,632.1339211341384,0.0057933796
071423_SNOW2,38.90000008046627,419.460917916804,51731.87676872216,0.0997168619816281,682.2782442947887,294948.45376022335,0.008065903
071423_SNOW3,39.19999994337559,430.4032532471093,48607.200994294704,0.0955017366357259,245.5080941930657,157954.3906442366,0.00759046
071423_SNOW4,39.500000178813934,428.9659723246149,70218.55889658874,0.0968925373560198,77.48956468253034,183821.4968190748,0.007275999
071423_SNOW5,39.80000004172325,475.4581454780612,22977.290580019,0.1040755949867835,158.90612321411885,24831.78016384329,0.006885993
071423_SNOW6,40.000000074505806,374.8796973103444,39855.04293370396,0.026091688280448,10.125428835668526,6148.779359556283,0.014251644
071423_SNOW7,40.40000014007092,399.9943641365906,32696.994794150894,0.0956397053410842,340.81819153699104,91783.6700466158,0.007628235
071423_SNOW8,40.99999986588955,406.5659034461095,11868.171557456182,0.0916775999245076,455.2792461460304,130.94965684913186,0.007765909
071423_SNOW9,41.40000030398369,360.69657431988463,95824.3509109216,0.0726484226305051,18.820339056813136,206899.85828290216,0.007821021
072023_SNOW1,50.000000596046455,440.6101667895381,23397.711450447063,0.0849697617813557,26.72647939422876,14243.1747422206,0.010985962
072123_SNOW11,50.000000596046455,560.7297371686881,41712.62811284107,0.0821745159346429,11.44620176688685,7669.0037053245105,0.00975521
072123_SNOW12,50.000000596046455,800.7622414101756,43911.90235173266,0.0749891619825371,11.510829026876085,1038.9124900595073,0.009053974
072123_SNOW13,50.000000596046455,906.4629492281838,41944.44902046544,0.0806261613694718,0.3021742870375298,265553.5843030161,0.0076516434
072123_SNOW14,50.000000596046455,477.66968211814174,25550.595104236887,0.0979291737140501,0.5972343407541553,13008.444568259558,0.007001208
072123_SNOW15,50.000000596046455,499.4667865212732,48754.3996305917,0.1042455749727225,0.6506526908266218,291.861900258419,0.0070400075
072123_SNOW17,50.000000596046455,507.0520210295958,38659.31666115359,0.0926398732779897,24.980024705835078,110446.40862416085,0.006357841
072123_SNOW2,50.000000596046455,459.3790946522958,71110.27426946753,0.0863505494164567,2.807547493254458,1514.3241011198618,0.007812759
072123_SNOW3,50.000000596046455,513.145461270239,47032.3073225227,0.0884907667273234,115.33004805402784,39413.30438084389,0.006532602
072123_SNOW4,50.000000596046455,519.8675128608057,22457.800666141186,0.088422300177533,22.469462458872293,12676.620098648256,0.010366433
072123_SNOW5,50.000000596046455,497.4355302440132,15217.755939186149,0.0759701624221656,28.98167703957077,19013.078178654265,0.014316247
072123_SNOW6,50.000000596046455,579.7734195006426,53875.26032703207,0.0869378833972841,7.792098380513924,5771.382655946536,0.00803328
072123_SNOW7,50.000000596046455,594.9689649006118,41422.08081035361,0.085556738599037,1.9899656854743344,857.5674302815596,0.0071184225
072123_SNOW8,50.000000596046455,749.2673177169908,43351.39932699945,0.0769009656150573,2.6287532305412347,494.3130845930879,0.0077506904
072123_SNOW9,50.000000596046455,840.0088358359907,31302.80246205345,0.0732806591804099,0.9142951705997228,278837.45185844344,0.0066992296
072323_SNOW10,56.09999954700471,724.0905422818087,422.10857097455073,0.1043910904475753,467.2934590572031,786.3625062666113,0.007450882
072323_SNOW11,57.49999940395356,825.9183678619568,6668.498623141521,0.0897122564550533,431.1688710530773,116.18610380436286,0.0073277713
072323_SNOW12,58.49999994039536,657.1370467276676,11531.54865417709,0.0889019945795492,485.5350206604084,29686.579487552608,0.0067301253
072323_SNOW12_TESTADDALGAE,58.49999994039536,634.279291181544,14218.875842595971,0.0947052442599681,88.36120075025897,200221.1767097572,0.0060123694
072323_SNOW1,45.80000028014183,616.1546492597454,22863.57626692956,0.115601395906834,436.7488377978093,512.5129028989525,0.007266101
072323_SNOW2,46.29999980330467,584.6093794586109,53399.61086342259,0.1225434975422398,352.7431278063747,60.820332978112944,0.007562086
072323_SNOW3,47.09999993443489,590.6735688188458,45966.02397041899,0.1241502501933713,459.92408523440247,723.2818511090267,0.0067861318
072323_SNOW4,47.60000020265579,658.4728567531467,38335.37358416341,0.1189926710373363,721.579753688062,971.0596976225056,0.007604213
072323_SNOW5,48.79999965429306,680.1617919354853,26233.526481954967,0.1240533014303904,432.8069488705581,639.045702879198,0.0065190895
072323_SNOW6,50.000000596046455,597.0666670768119,17165.559669560513,0.1080939384717168,461.4725858115508,1337.9327919236591,0.00827355
072323_SNOW7,50.000000596046455,766.3897559652429,13620.74215752456,0.0923648456683219,405.0118110824056,919.7794001706033,0.007543022
072323_SNOW8,50.000000596046455,651.770641859241,16283.9913610039,0.1051099439254788,317.6159772228981,61151.75917502875,0.00669027
072323_SNOW9,50.000000596046455,1063.835785906604,10391.888029071106,0.0723140206668992,32.76983635075655,51328.102964508646,0.007231469
072823_SNOW10,47.700000405311584,750.9939241910472,12379.195950325717,0.0855055040098957,306.89765929899187,29422.53859287136,0.006417676
072823_SNOW11,48.6000007390976,616.7554098279262,9038.265724054694,0.0883364384904755,274.15516949717926,89955.18521860843,0.0069152643
072823_SNOW12,49.49999958276749,1453.0312127591824,9919.595428940973,0.0662191420681358,243.9487907048336,48695.20271417523,0.006481261
072823_SNOW13,50.29999971389771,821.5131993704639,953.8694535013874,0.0891751280777885,279.2174617388427,79662.49752412442,0.007989059
072823_SNOW14,51.20000004768372,937.0945268154744,10246.006664738596,0.0920837984999928,160.82429719263658,33815.60955298715,0.0064794472
072823_SNOW15,52.10000038146973,713.6137724412321,11341.55856112288,0.0914551724356982,945.9024659588952,3869.4410665187374,0.006302432
072823_SNOW16,53.000000715255744,992.0377776533168,5027.1786334070885,0.0730569106058788,439.0670566306815,440.2801323739117,0.0071399086
072823_SNOW17,53.79999935626984,701.3296897489446,111.07160243473602,0.098190939162774,735.8649135553455,548.3011733682475,0.008116063
072823_SNOW18,54.59999948740006,608.2564861243993,7583.153954166811,0.0883466965290501,320.0658814132279,59946.77251743757,0.0065247286
072823_SNOW19,55.80000042915345,836.4219649918047,10869.374661285878,0.0873296664516493,309.9655031716467,61148.80506851148,0.007069884
072823_SNOW1,41.59999996423721,396.8209101023464,14163.144062710557,0.0810855974432675,0.5451869989886817,3105.9374460178137,0.007514458
072823_SNOW20,50.000000596046455,552.0744235485957,7766.448269671251,0.0851342449010707,536.0637383883613,417.8954000299847,0.007558998
072823_SNOW21,50.000000596046455,582.5131997798786,71.25363541917986,0.0824043476195731,631.9593081186403,286.00020857613384,0.007569009
072823_SNOW2,41.59999996423721,417.8352352606036,22474.48234854601,0.0832497374462604,56.36035677379908,54779.08105358954,0.006890858
072823_SNOW3,41.59999996423721,422.6633100006435,26098.62860412525,0.0829563383478895,111.23286390221018,8622.554212411487,0.0070757126
072823_SNOW4,41.700000166893005,425.97279449607856,23351.108214743115,0.0839298672325462,165.36685400263633,54.6933354405638,0.0073583904
072823_SNOW5,41.8000003695488,392.3934339631314,17520.103550169908,0.0772349999797605,29.701905335115946,57865.91704509105,0.010360961
072823_SNOW6,42.00000002980232,415.1660775702201,16923.414776234808,0.0767117660987476,0.6591775564662014,41042.74848146986,0.0077350503
072823_SNOW7,44.39999967813492,628.5238722845341,3471.0255182823958,0.0872900715127072,88.94892756826239,44896.30484317987,0.0075349757
072823_SNOW8,46.69999986886978,493.44346402746527,6572.979185012858,0.0992195624761571,542.308973651441,39226.80629337921,0.00890069
072823_SNOW9,47.20000013709068,455.1094775213129,11792.305021528771,0.0934659284133561,112.83314092390118,152941.46897332044,0.0071174977
072923_SNOW1,43.10000002384186,802.871083337477,4880.1282433887245,0.0779854785546475,1.1476448632272165,55606.07519677946,0.008258828
072923_SNOW2,50.000000596046455,1000.671630372902,5259.464770369176,0.0751623287932935,1.2750841673495217,33076.167058908715,0.008159812
072923_SNOW3,50.000000596046455,983.7240581951136,10369.018408854494,0.067099173686094,360.55096449860855,147509.25797016206,0.0073873443
073123_SNOW10,50.000000596046455,669.5651750944857,13764.138756257948,0.0811667051929314,480.8638245486907,45665.70634213232,0.007814335
073123_SNOW11,50.000000596046455,867.5780206262372,22219.83275840325,0.0666439999193173,383.4243527725908,254.57949818135663,0.007689988
073123_SNOW12,50.000000596046455,684.4865840798751,10105.0949577417,0.0640364131907693,41.2990966824871,17670.41248258845,0.014405648
073123_SNOW1,42.29999989271164,444.89380342916553,25955.24975701133,0.0880383231963127,10.230845189347496,123464.0518155198,0.0068503027
073123_SNOW2,43.90000015497208,411.3336987737576,28389.85066184888,0.0896270116216127,338.183790833064,3271.4923300653545,0.007602777
073123_SNOW3,50.000000596046455,465.1261555415066,22957.89273150492,0.0947962676342441,134.40817624005254,349269.02343189245,0.0061234217
073123_SNOW4,50.000000596046455,454.3603305541517,42417.227118681374,0.0754434415075838,92.53828003068196,91524.87204570636,0.0073333126
073123_SNOW5,50.000000596046455,447.5575156671311,30985.47195343563,0.0673965114512056,0.8040119748029634,48083.803096845455,0.008077843
073123_SNOW6,50.000000596046455,537.8181608852583,33720.70469178271,0.0699207931143879,4.153214101675855,2280.3617188207254,0.008167475
073123_SNOW7,50.000000596046455,579.0304105261669,30017.171959499323,0.0680187385525422,22.287667233752643,42791.982008213454,0.007670403
073123_SNOW8,50.000000596046455,646.432369642263,17983.130333091663,0.0830487645204922,222.93407914595653,16662.86545123637,0.008136518
073123_SNOW9,50.000000596046455,537.8709552128229,24067.215553386523,0.0808143586935533,118.60940391132614,83201.51270761309,0.0073093213
080123_SNOW10,42.80000016093254,421.96171717647104,30642.232022410077,0.0936682490389244,60.967949383200335,91607.42776330224,0.0066967276
080123_SNOW11,50.000000596046455,636.9517992347048,31707.506196794093,0.0903321995458228,109.16701397340414,188.6352866223621,0.0066536823
080123_SNOW12,50.000000596046455,610.5297710580818,22869.29522375882,0.0993617413981542,114.27645945921417,34064.05852353565,0.006348951
080123_SNOW13,43.50000008940697,924.8510101547746,9898.6430580688,0.0882044520486296,869.1779524450543,58.49724714114973,0.011804328
080123_SNOW14,44.00000035762787,570.0270355764661,31263.6577479615,0.1047704888182803,331.4654634000174,194.5756815947015,0.0069497805
080123_SNOW15,50.000000596046455,655.1210289619953,28949.756318153886,0.102692114176617,296.4716473631169,281.5699483929561,0.0066959276
080123_SNOW16,50.000000596046455,627.3750693773774,25288.61735191808,0.0951249984602549,47.73565625716149,48511.37207837577,0.0068881162
080123_SNOW17,47.80000060796738,679.0881812353355,27194.54443174975,0.1116241839905779,914.9599411506288,31526.43159583877,0.007555069
080123_SNOW18,50.000000596046455,691.4880069210477,32087.583093759877,0.1241674814515002,833.8676875907245,20121.33626650781,0.006284761
080123_SNOW19,50.000000596046455,745.4453678140786,7157.238217108327,0.0769610275983551,0.4056743684536525,57458.74465981073,0.007661366
080123_SNOW1,43.50000008940697,525.1334571896555,49018.84630411121,0.0856163954565199,298.2020799228405,205177.11605632823,0.0074140537
080123_SNOW20,50.000000596046455,1262.9568890839712,8588.929447273356,0.0727896708925969,9.75947693858909,480925.7439738154,0.006782019
080123_SNOW21,50.000000596046455,724.4291850792532,12358.388725367728,0.0706561010976983,1001.9149243066502,256196.1351013842,0.0057573756
080123_SNOW22,52.599999904632575,958.1939641922148,739.1445257140736,0.0975547453335196,2104.287932774988,3734.644123178272,0.00831199
080123_SNOW23,53.99999976158143,872.7338241784959,12396.282877985324,0.1020155744434786,1610.4749193421933,3652.930725658114,0.006308617
080123_SNOW2,43.20000022649765,555.8208643727397,33946.464758687995,0.0915439523478384,1310.9282210367703,19184.76619341074,0.011734045
080123_SNOW3,42.99999982118607,572.5738006937866,18367.489070900127,0.0913046793964121,728.4933780444644,138584.51526154467,0.008066279
080123_SNOW4,42.80000016093254,623.2165260150967,40335.23473213919,0.0883747951143141,826.0498568588911,44290.51008974773,0.009276447
080123_SNOW5,42.69999995827675,610.6241056397945,32204.446151276083,0.0851928377600704,566.80245267409,1237.7534717527367,0.0078035737
080123_SNOW6,42.59999975562096,541.0582839152197,37394.94165203366,0.0851239858277567,376.1944443222746,9548.429179079738,0.0076722624
080123_SNOW7,42.50000029802322,424.5351339074202,26086.434057365062,0.0849348274990965,1.995575804893374,490.0007553700233,0.007931907
080123_SNOW8,42.59999975562096,496.6614107897906,38584.35099013471,0.0926586894629208,561.6911334632582,42480.07729726559,0.008048974
080123_SNOW9,42.59999975562096,490.20914680434646,38563.45307697151,0.0959410423597106,531.6862670350657,627.2555043909634,0.008265635
080623_SNOW10,50.000000596046455,556.4535814885351,48499.91006551404,0.0831303466498076,9.852388348775596,8590.882027063171,0.007699441
080623_SNOW11,50.000000596046455,570.6683540890562,39472.634877663375,0.0720973521736159,0.5495353563332279,69372.41422947125,0.0073381285
080623_SNOW12,50.000000596046455,689.6590198734034,27506.151504810885,0.0739824093416208,3.723845658135918,119050.0358941504,0.0070197578
080623_SNOW13,50.000000596046455,557.4510728886764,39905.40846850911,0.0722778018140936,13.360833576994974,9121.42783441328,0.010281151
080623_SNOW15,50.000000596046455,692.5941810232326,25346.303672641567,0.0747578138850497,21.31513884745916,12766.216442913408,0.011539135
080623_SNOW16,50.000000596046455,644.4245035546552,19730.325051175914,0.073763524080977,28.215481062022384,16350.59302345053,0.013437788
080623_SNOW17,50.000000596046455,609.9020465251577,20389.24869778577,0.0774053571371421,11.451391592925903,3511.0142412204,0.008616677
080623_SNOW18,50.000000596046455,615.0502349949469,22666.88833754725,0.0908348161503617,2.501541551070563,2405.5498155089263,0.0072738514
080623_SNOW19,50.000000596046455,590.6133203147886,19661.161132009303,0.0773008744427657,2.3535990836961997,251.60526482615083,0.008216092
080623_SNOW1,50.000000596046455,707.8939556985729,8500.294071128377,0.0701226774045487,2.000111431480222,958121.614151533,0.007786037
080623_SNOW20,50.000000596046455,553.3592211544076,23138.94906020968,0.0834669093092209,14.598626780937751,7325.984454138295,0.0095686
080623_SNOW21,50.000000596046455,554.0284913222395,26138.846464482434,0.0812765509275782,6.413319717610736,4668.612985544305,0.008225872
080623_SNOW22,50.000000596046455,536.9075907403347,30787.34537278397,0.0811338836749632,51.35767442018185,239.91005929847995,0.006979016
080623_SNOW23,50.000000596046455,886.162965695644,8008.175834450578,0.0873418180785072,12.5124223218482,10346.099673232158,0.0070741596
080623_SNOW24,50.000000596046455,873.8695950572439,41413.26553218328,0.0692228266492836,0.2384521574684468,90372.1925301597,0.0070366873
080623_SNOW25,50.000000596046455,916.4116502697132,22805.66647590928,0.0896393442270687,241.2429717953431,578065.4637922279,0.0093591
080623_SNOW2,50.000000596046455,557.3194085623428,18685.843183867823,0.0675606218834631,2.041295220111837,63471.424755288215,0.008512003
080623_SNOW3,50.000000596046455,602.076517202584,13490.68157153232,0.0698965666463268,3.215296792998075,2191.007618800722,0.009998562
080623_SNOW4,50.000000596046455,596.5671134590694,25475.77501195007,0.0762879934111755,0.768665457066615,57303.10746624359,0.0071330145
080623_SNOW5,50.000000596046455,492.78389350622496,32717.29555580917,0.0659283662316198,8.278801219939593,4449.041793069284,0.010593413
080623_SNOW6,50.000000596046455,589.1085227671264,18273.814688192266,0.0720272761741628,14.932228833587873,6256.134852630984,0.010182447
080623_SNOW7,50.000000596046455,577.2119817994545,33404.022981938324,0.0725889704771962,29.663271167795237,19215.399598780656,0.010991772
080623_SNOW8,50.000000596046455,537.9739916651871,41940.63998322303,0.0747004617911539,5.647546036730006,3279.390275430635,0.0084088
080623_SNOW9,50.000000596046455,599.6093196313398,50573.93680091677,0.0783574971202094,0.3200773187846802,25399.55148031052,0.0072844583
